date,text,type,username,tweet,state,road_closure,modified_text,location
2019-08-01 15:15:09,updated  crash in duval on i-295 e north before i-95 left lane blocked  last updated at 11 15 00am   ,official,fl511_northeast,Updated  Crash in Duval on I-295 E north before I-95 left lane blocked  Last updated at 11 15 00AM   ,Florida,1,At Updated  Crash At Duval At Interstate 295 East North Before Interstate 95 Left Lane Blocked  Last Updated At 11 15 00Am   ,"{'Interstate 295 East North', 'Interstate 95 Left Lane'}"
2019-08-01 15:01:26,new  crash in duval on i-295 e north before i-95 left lane blocked  last updated at 11 00 23am  #fl511  ,official,fl511_northeast,New  Crash in Duval on I-295 E north before I-95 left lane blocked  Last updated at 11 00 23AM  #fl511  ,Florida,1,At New  Crash At Duval At Interstate 295 East North Before Interstate 95 Left Lane Blocked  Last Updated At 11 00 23Am  #Fl511  ,"{'New  Crash At Duval', 'Interstate 295 East North', 'Interstate 95 Left Lane'}"
2019-08-01 14:30:18,new  crash in duval on sr-13   san jose blvd south at hartley rd 2 right lanes blocked  content provided by    ,official,fl511_northeast,New  Crash in Duval on SR-13   San Jose Blvd south at Hartley Rd 2 right lanes blocked  Content provided by    ,Florida,1,At New  Crash At Duval At Sr-13   San Jose Blvd South At Hartley Rd 2 Right Lanes Blocked  Content Provided By    ,"{'New  Crash At Duval', 'San Jose', 'Hartley Rd 2', 'Blvd South'}"
2019-08-01 13:58:13,updated  crash in baker on i-10 east beyond sr-228 left lane blocked  last updated at 09 57 36am   ,official,fl511_northeast,Updated  Crash in Baker on I-10 east beyond SR-228 left lane blocked  Last updated at 09 57 36AM   ,Florida,1,At Updated  Crash At Baker At Interstate 10 East Beyond Sr-228 Left Lane Blocked  Last Updated At 09 57 36Am   ,{'Interstate 10 East Beyond Sr-228'}
2019-08-01 13:04:31,jacksonville  the eastbound lane is blocked on heckscher dr at palm bluff rd due to debris  please use caution in    ,official,fl511_northeast,Jacksonville  The eastbound lane is blocked on Heckscher Dr at Palm Bluff Rd due to debris  Please use caution in    ,Florida,1,At Jacksonville  The Eastbound Lane Is Blocked At Heckscher Dr At Palm Bluff Rd Due To Debris  Please Use Caution At    ,"{'The Eastbound Lane', 'Palm Bluff', 'Jacksonville'}"
2019-08-01 12:37:36,updated  crash in alachua on i-75 north beyond mm 407 left lane blocked  last updated at 08 34 18am   ,official,fl511_northeast,Updated  Crash in Alachua on I-75 north beyond MM 407 left lane blocked  Last updated at 08 34 18AM   ,Florida,1,At Updated  Crash At Alachua At Interstate 75 North Beyond Mm 407 Left Lane Blocked  Last Updated At 08 34 18Am   ,{'Interstate 75 North Beyond Mm 407 Left Lane'}
2019-08-01 12:37:36,new  crash in duval on i-95 north beyond baymeadows right lane blocked  content provided by waze  last updated    ,official,fl511_northeast,New  Crash in Duval on I-95 north beyond Baymeadows right lane blocked  Content provided by Waze  Last updated    ,Florida,1,At New  Crash At Duval At Interstate 95 North Beyond Baymeadows Right Lane Blocked  Content Provided By Waze  Last Updated    ,"{'New  Crash At Duval', 'Interstate', 'North Beyond'}"
2019-08-01 12:30:48,updated  unconfirmed crash in alachua on i-75 north beyond mm 407 left lane blocked  last updated at 08 26 57am   ,official,fl511_northeast,Updated  Unconfirmed crash in Alachua on I-75 north beyond MM 407 left lane blocked  Last updated at 08 26 57AM   ,Florida,1,At Updated  Unconfirmed Crash At Alachua At Interstate 75 North Beyond Mm 407 Left Lane Blocked  Last Updated At 08 26 57Am   ,{'Interstate 75 North Beyond Mm 407 Left Lane'}
2019-08-01 12:26:16,updated  unconfirmed crash in columbia on i-75 north at mm 408 left lane blocked  last updated at 08 25 32am   ,official,fl511_northeast,Updated  Unconfirmed crash in Columbia on I-75 north at MM 408 left lane blocked  Last updated at 08 25 32AM   ,Florida,1,At Updated  Unconfirmed Crash At Columbia At Interstate 75 North At Mm 408 Left Lane Blocked  Last Updated At 08 25 32Am   ,"{'Mm 408 Left Lane', 'Interstate 75 North'}"
2019-08-01 11:53:25,750am- big 3 travel times    delays continue on i 10 #anjtraffic  actionnewsjax  wokvnews  ,official,ActionTraffic,750am- BIG 3 travel times    delays continue on I 10 #ANJTRaffic  ActionNewsJax  WOKVNews  ,Florida,1,At 750Am- Big 3 Travel Times    Delays Continue At I 10 #Anjtraffic  Actionnewsjax  Wokvnews  ,
2019-08-01 11:27:11,new  planned construction in duval on sr-105   heckscher dr west at imeson park blvd right lane blocked  last    ,official,fl511_northeast,New  Planned construction in Duval on SR-105   Heckscher Dr west at Imeson Park Blvd right lane blocked  Last    ,Florida,1,At New  Planned Construction At Duval At Sr-105   Heckscher Dr West At Imeson Park Blvd Right Lane Blocked  Last    ,{'Imeson Park Blvd Right Lane'}
2019-08-01 11:26:11,new  planned construction in duval on sr-105   heckscher dr east at imeson park blvd right lane blocked  last    ,official,fl511_northeast,New  Planned construction in Duval on SR-105   Heckscher Dr east at Imeson Park Blvd right lane blocked  Last    ,Florida,1,At New  Planned Construction At Duval At Sr-105   Heckscher Dr East At Imeson Park Blvd Right Lane Blocked  Last    ,{'Imeson Park Blvd Right Lane'}
2019-08-01 11:08:18,new  planned construction in duval on wonderwood bridge west at intracoastal right lane blocked  last updated at    ,official,fl511_northeast,New  Planned construction in Duval on Wonderwood Bridge west at Intracoastal right lane blocked  Last updated at    ,Florida,1,At New  Planned Construction At Duval At Wonderwood Bridge West At Intracoastal Right Lane Blocked  Last Updated At    ,"{'Wonderwood Bridge West', 'Intracoastal Right Lane'}"
2019-08-01 11:08:03,new  planned construction in clay on sr-21   blanding blvd south at cr-220 left lane blocked  last updated at    ,official,fl511_northeast,New  Planned construction in Clay on SR-21   Blanding Blvd south at CR-220 left lane blocked  Last updated at    ,Florida,1,At New  Planned Construction At Clay At Sr-21   Blanding Blvd South At Cr-220 Left Lane Blocked  Last Updated At    ,
2019-08-01 10:49:00,645am- crash on the ramp to chaffee road from i 10 wb #anjtraffic  actionnewsjax  ,official,ActionTraffic,645am- Crash on the ramp to Chaffee road from I 10 WB #ANJTraffic  ActionNewsJax  ,Florida,1,At 645Am- Crash At The Ramp To Chaffee Road From I 10 Westbound #Anjtraffic  Actionnewsjax  ,
2019-08-01 10:38:55,traffic deaths up for first responders from last year  not good    drivers remember to move over a lane whenever po…  ,official,ActionTraffic,Traffic deaths up for First Responders from last year  not good    Drivers remember to Move Over a lane whenever po…  ,Florida,1,At Traffic Deaths Up For First Responders From Last Year  Not Good    Drivers Remember To Move Over A Lane Whenever Po…  ,
2019-08-01 09:53:13,crews are wrapping up a mobile home structure fire in the 7500 block of taurus cir east    red cross has been reque…  ,official,JFRDJAX,Crews are wrapping up a mobile home structure fire in the 7500 block of Taurus Cir east    Red Cross has been reque…  ,Florida,1,At Crews Are Wrapping Up A Mobile Homestreetructure Fire At The 7500 Block Of Taurus Cir East    Red Cross Has Been Reque…  ,
2019-08-01 09:49:33,updated  planned construction in alachua on sr-24   archer rd east at i-75 right lane blocked  last updated at    ,official,fl511_northeast,Updated  Planned construction in Alachua on SR-24   Archer Rd east at I-75 right lane blocked  Last updated at    ,Florida,1,At Updated  Planned Construction At Alachua At Sr-24   Archer Rd East At Interstate 75 Right Lane Blocked  Last Updated At    ,{'Interstate 75'}
2019-08-01 05:31:54,new  planned construction in duval on i-95 north at atlantic blvd 2 right lanes blocked  last updated at    ,official,fl511_northeast,New  Planned construction in Duval on I-95 north at Atlantic Blvd 2 right lanes blocked  Last updated at    ,Florida,1,At New  Planned Construction At Duval At Interstate 95 North At Atlantic Blvd 2 Right Lanes Blocked  Last Updated At    ,"{'Interstate', ' ', 'Atlantic Blvd 2'}"
2019-08-01 05:07:15,new  planned construction in duval on i-295 w south before buckman 2 left lanes blocked  last updated at    ,official,fl511_northeast,New  Planned construction in Duval on I-295 W south before Buckman 2 left lanes blocked  Last updated at    ,Florida,1,At New  Planned Construction At Duval At Interstate 295 West South Before Buckman 2 Left Lanes Blocked  Last Updated At    ,"{'Interstate 295 West South', ' Last Updated'}"
2019-08-01 03:57:18,new  crash in duval on i-295 e north at exit 51 beach blvd left lane blocked  last updated at 11 47 19pm  #fl511  ,official,fl511_northeast,New  Crash in Duval on I-295 E north at Exit 51 Beach Blvd left lane blocked  Last updated at 11 47 19PM  #fl511  ,Florida,1,At New  Crash At Duval At Interstate 295 East North At Exit 51 Beach Blvd Left Lane Blocked  Last Updated At 11 47 19Pm  #Fl511  ,"{'New  Crash At Duval', 'East North', 'Interstate', 'Exit 51 Beach Blvd Left Lane'}"
2019-08-01 03:48:12,updated  crash in duval on i-295 e north at exit 51 beach blvd on-ramp closed right lane blocked  last updated    ,official,fl511_northeast,Updated  Crash in Duval on I-295 E north at Exit 51 Beach Blvd on-ramp closed right lane blocked  Last updated    ,Florida,1,At Updated  Crash At Duval At Interstate 295 East North At Exit 51 Beach Blvd On-Ramp Closed Right Lane Blocked  Last Updated    ,"{'Interstate', 'East North', 'Exit 51 Beach Blvd On-Ramp Closed'}"
2019-08-01 03:40:13,new  planned construction in duval on i-295 e south ramp to exit 53 butler off-ramp closed  last updated at    ,official,fl511_northeast,New  Planned construction in Duval on I-295 E south ramp to Exit 53 Butler off-ramp closed  Last updated at    ,Florida,1,At New  Planned Construction At Duval At Interstate 295 East South Ramp To Exit 53 Butler Off-Ramp Closed  Last Updated At    ,{'Interstate 295 East South Ramp'}
2019-08-01 03:38:13,new  planned construction in duval on i-295 e north ramp to exit 53 butler off-ramp closed  last updated at    ,official,fl511_northeast,New  Planned construction in Duval on I-295 E north ramp to Exit 53 Butler off-ramp closed  Last updated at    ,Florida,1,At New  Planned Construction At Duval At Interstate 295 East North Ramp To Exit 53 Butler Off-Ramp Closed  Last Updated At    ,{'Interstate 295 East North Ramp To Exit 53'}
2019-08-01 03:35:10,updated  planned construction in duval on i-95 north at atlantic blvd 2 right lanes blocked  last updated at    ,official,fl511_northeast,Updated  Planned construction in Duval on I-95 north at Atlantic Blvd 2 right lanes blocked  Last updated at    ,Florida,1,At Updated  Planned Construction At Duval At Interstate 95 North At Atlantic Blvd 2 Right Lanes Blocked  Last Updated At    ,"{'Interstate', ' ', 'Atlantic Blvd 2'}"
2019-08-01 03:20:15,updated  traffic congestion in duval on i-295 e north from exit 52 university of north florida to at exit 49 st    ,official,fl511_northeast,Updated  Traffic congestion in Duval on I-295 E north from Exit 52 University Of North Florida to at Exit 49 St    ,Florida,1,At Updated  Traffic Congestion At Duval At Interstate 295 East North From Exit 52 University Of North Florida To At Exit 49 St    ,"{'Exit 49', 'Exit 52 University Of North', 'Interstate 295 East North', 'Florida'}"
2019-08-01 03:11:34,updated  crash in duval on i-295 e north at exit 51 beach blvd 2 right lanes blocked  last updated at 11 09 19pm   ,official,fl511_northeast,Updated  Crash in Duval on I-295 E north at Exit 51 Beach Blvd 2 right lanes blocked  Last updated at 11 09 19PM   ,Florida,1,At Updated  Crash At Duval At Interstate 295 East North At Exit 51 Beach Blvd 2 Right Lanes Blocked  Last Updated At 11 09 19Pm   ,"{'Interstate', 'East North', 'Exit 51 Beach Blvd 2'}"
2019-08-01 03:11:34,updated  crash in duval on i-295 e north at exit 51 beach blvd 2 right lanes blocked  last updated at 11 10 07pm   ,official,fl511_northeast,Updated  Crash in Duval on I-295 E north at Exit 51 Beach Blvd 2 right lanes blocked  Last updated at 11 10 07PM   ,Florida,1,At Updated  Crash At Duval At Interstate 295 East North At Exit 51 Beach Blvd 2 Right Lanes Blocked  Last Updated At 11 10 07Pm   ,"{'Interstate', 'East North', 'Exit 51 Beach Blvd 2'}"
2019-08-01 03:03:13,updated  crash in duval on i-295 e north at exit 51 beach blvd all lanes blocked  last updated at 11 02 46pm   ,official,fl511_northeast,Updated  Crash in Duval on I-295 E north at Exit 51 Beach Blvd all lanes blocked  Last updated at 11 02 46PM   ,Florida,1,At Updated  Crash At Duval At Interstate 295 East North At Exit 51 Beach Blvd All Lanes Blocked  Last Updated At 11 02 46Pm   ,"{'Interstate', 'East North', 'Exit 51 Beach Blvd'}"
2019-08-01 03:02:16,new  crash in duval on i-295 e north at exit 51 beach blvd all lanes blocked  last updated at 11 01 06pm  #fl511  ,official,fl511_northeast,New  Crash in Duval on I-295 E north at Exit 51 Beach Blvd all lanes blocked  Last updated at 11 01 06PM  #fl511  ,Florida,1,At New  Crash At Duval At Interstate 295 East North At Exit 51 Beach Blvd All Lanes Blocked  Last Updated At 11 01 06Pm  #Fl511  ,"{'New  Crash At Duval', 'East North', 'Exit 51 Beach Blvd', 'Interstate'}"
2019-08-01 03:01:12,updated  planned construction in duval on sr-202   butler blvd west at gate pkwy right lane blocked  last    ,official,fl511_northeast,Updated  Planned construction in Duval on SR-202   Butler Blvd west at Gate Pkwy right lane blocked  Last    ,Florida,1,At Updated  Planned Construction At Duval At Sr-202   Butler Blvd West At Gate Pkwy Right Lane Blocked  Last    ,{'Blvd West'}
2019-08-01 02:55:07,updated  crash in duval on i-295 e north at exit 51 beach blvd all lanes blocked  last updated at 10 54 22pm   ,official,fl511_northeast,Updated  Crash in Duval on I-295 E north at Exit 51 Beach Blvd all lanes blocked  Last updated at 10 54 22PM   ,Florida,1,At Updated  Crash At Duval At Interstate 295 East North At Exit 51 Beach Blvd All Lanes Blocked  Last Updated At 10 54 22Pm   ,"{'Interstate', 'East North', 'Exit 51 Beach Blvd'}"
2019-08-01 02:52:10,updated  crash in duval on i-295 e north at exit 51 beach blvd right lane blocked  last updated at 10 51 16pm   ,official,fl511_northeast,Updated  Crash in Duval on I-295 E north at Exit 51 Beach Blvd right lane blocked  Last updated at 10 51 16PM   ,Florida,1,At Updated  Crash At Duval At Interstate 295 East North At Exit 51 Beach Blvd Right Lane Blocked  Last Updated At 10 51 16Pm   ,"{'Interstate', 'East North', 'Exit 51 Beach Blvd'}"
2019-08-01 02:42:07,new  unconfirmed planned construction in duval on sr-202   butler blvd west at gate pkwy right lane blocked     ,official,fl511_northeast,New  Unconfirmed planned construction in Duval on SR-202   Butler Blvd west at Gate Pkwy right lane blocked     ,Florida,1,At New  Unconfirmed Planned Construction At Duval At Sr-202   Butler Blvd West At Gate Pkwy Right Lane Blocked     ,"{'Gate Pkwy', 'Blvd West'}"
2019-08-01 02:32:20,updated  disabled vehicle in duval on i-95 north at fuller warren right lane blocked  last updated at 10 31 22pm   ,official,fl511_northeast,Updated  Disabled vehicle in Duval on I-95 north at Fuller Warren right lane blocked  Last updated at 10 31 22PM   ,Florida,1,At Updated  Disabled Vehicle At Duval At Interstate 95 North At Fuller Warren Right Lane Blocked  Last Updated At 10 31 22Pm   ,"{'Interstate 95 North', 'Right Lane'}"
2019-08-01 02:32:20,updated  traffic congestion in duval on i-95 north at fuller warren  last updated at 10 31 29pm   ,official,fl511_northeast,Updated  Traffic congestion in Duval on I-95 north at Fuller Warren  Last updated at 10 31 29PM   ,Florida,1,At Updated  Traffic Congestion At Duval At Interstate 95 North At Fuller Warren  Last Updated At 10 31 29Pm   ,"{'Warren', 'Interstate 95 North'}"
2019-08-01 02:25:05,new  crash in clay on sr-21   blanding blvd south at wells rd 2 left lanes blocked  last updated at 10 24 09pm     ,official,fl511_northeast,New  Crash in Clay on SR-21   Blanding Blvd south at Wells Rd 2 left lanes blocked  Last updated at 10 24 09PM     ,Florida,1,At New  Crash At Clay At Sr-21   Blanding Blvd South At Wells Rd 2 Left Lanes Blocked  Last Updated At 10 24 09Pm     ,"{'Wells Rd 2 Left Lanes', 'New  Crash'}"
2019-08-01 02:21:07,new  unconfirmed crash in clay on sr-21   blanding blvd south at wells rd 2 left lanes blocked  last updated at    ,official,fl511_northeast,New  Unconfirmed crash in Clay on SR-21   Blanding Blvd south at Wells Rd 2 left lanes blocked  Last updated at    ,Florida,1,At New  Unconfirmed Crash At Clay At Sr-21   Blanding Blvd South At Wells Rd 2 Left Lanes Blocked  Last Updated At    ,{'Wells Rd 2 Left Lanes'}
2019-08-01 02:17:08,new  disabled vehicle in duval on i-95 north at exit 357 edgewood left lane blocked  last updated at 10 16 10pm     ,official,fl511_northeast,New  Disabled vehicle in Duval on I-95 north at Exit 357 Edgewood left lane blocked  Last updated at 10 16 10PM     ,Florida,1,At New  Disabled Vehicle At Duval At Interstate 95 North At Exit 357 Edgewood Left Lane Blocked  Last Updated At 10 16 10Pm     ,{'Interstate 95 North At Exit 357 Edgewood Left Lane'}
2019-08-01 02:13:21, jfrdjax  actionnewsjax  cityofjax  docmoreland1  lennycurry  fhpjacksonville  farmsharefl 😂 it’s ok   fireman alwa…  ,official,JSOPIO, JFRDJAX  ActionNewsJax  CityofJax  docmoreland1  lennycurry  FHPJacksonville  FarmShareFL 😂 It’s ok   Fireman alwa…  ,Florida,1,At  Jfrdjax  Actionnewsjax  Cityofjax  Docmoreland1  Lennycurry  Fhpjacksonville  Farmsharefl 😂 It’S Ok   Fireman Alwa…  ,"{' Docmoreland1', ' Jfrdjax  '}"
2019-08-01 02:07:08,updated  traffic congestion in duval on i-295 e north from exit 51 beach blvd to at exit 49 st johns bluff  last    ,official,fl511_northeast,Updated  Traffic congestion in Duval on I-295 E north from Exit 51 Beach Blvd to at Exit 49 St Johns Bluff  Last    ,Florida,1,At Updated  Traffic Congestion At Duval At Interstate 295 East North From Exit 51 Beach Blvd To At Exit 49 St Johns Bluff  Last    ,"{'Exit 49', 'Johns Bluff  ', 'Exit 51 Beach Blvd', 'Interstate 295 East North'}"
2019-08-01 02:05:13,updated  traffic congestion in duval on i-95 north at fuller warren  last updated at 10 04 29pm   ,official,fl511_northeast,Updated  Traffic congestion in Duval on I-95 north at Fuller Warren  Last updated at 10 04 29PM   ,Florida,1,At Updated  Traffic Congestion At Duval At Interstate 95 North At Fuller Warren  Last Updated At 10 04 29Pm   ,"{'Warren', 'Interstate 95 North'}"
2019-08-01 02:02:17,updated  crash in duval on i-295 e north before beach blvd right lane blocked  last updated at 10 01 53pm   ,official,fl511_northeast,Updated  Crash in Duval on I-295 E north before Beach Blvd right lane blocked  Last updated at 10 01 53PM   ,Florida,1,At Updated  Crash At Duval At Interstate 295 East North Before Beach Blvd Right Lane Blocked  Last Updated At 10 01 53Pm   ,"{'Interstate', 'East North', 'Before Beach Blvd Right Lane'}"
2019-08-01 02:02:17,updated  disabled vehicle in duval on i-95 north at fuller warren right lane blocked  last updated at 10 01 43pm   ,official,fl511_northeast,Updated  Disabled vehicle in Duval on I-95 north at Fuller Warren right lane blocked  Last updated at 10 01 43PM   ,Florida,1,At Updated  Disabled Vehicle At Duval At Interstate 95 North At Fuller Warren Right Lane Blocked  Last Updated At 10 01 43Pm   ,"{'Interstate 95 North', 'Right Lane'}"
2019-08-01 01:51:13,updated  planned construction in alachua on sr-24   archer rd east at i-75 right lane blocked  last updated at    ,official,fl511_northeast,Updated  Planned construction in Alachua on SR-24   Archer Rd east at I-75 right lane blocked  Last updated at    ,Florida,1,At Updated  Planned Construction At Alachua At Sr-24   Archer Rd East At Interstate 75 Right Lane Blocked  Last Updated At    ,{'Interstate 75'}
2019-08-01 01:51:12,updated  crash in duval on i-295 e north before beach blvd right lane blocked  last updated at 09 50 47pm   ,official,fl511_northeast,Updated  Crash in Duval on I-295 E north before Beach Blvd right lane blocked  Last updated at 09 50 47PM   ,Florida,1,At Updated  Crash At Duval At Interstate 295 East North Before Beach Blvd Right Lane Blocked  Last Updated At 09 50 47Pm   ,"{'Interstate', 'East North', 'Before Beach Blvd Right Lane'}"
2019-08-01 01:48:15,updated  planned construction in duval on i-295 w south before buckman 2 right lanes blocked  last updated at    ,official,fl511_northeast,Updated  Planned construction in Duval on I-295 W south before Buckman 2 right lanes blocked  Last updated at    ,Florida,1,At Updated  Planned Construction At Duval At Interstate 295 West South Before Buckman 2 Right Lanes Blocked  Last Updated At    ,{'Interstate 295 West South'}
2019-08-01 01:47:07,updated  traffic congestion in duval on i-95 north from before atlantic blvd to at fuller warren  last updated at    ,official,fl511_northeast,Updated  Traffic congestion in Duval on I-95 north from before Atlantic Blvd to at Fuller Warren  Last updated at    ,Florida,1,At Updated  Traffic Congestion At Duval At Interstate 95 North From Before Atlantic Blvd To At Fuller Warren  Last Updated At    ,"{'Fuller', 'Interstate 95 North', 'Warren', 'Before Atlantic Blvd'}"
2019-08-01 01:42:34,new  planned construction in duval on i-295 w south at exit 30 dunn ave right lane blocked  last updated at    ,official,fl511_northeast,New  Planned construction in Duval on I-295 W south at Exit 30 Dunn Ave right lane blocked  Last updated at    ,Florida,1,At New  Planned Construction At Duval At Interstate 295 West South At Exit 30 Dunn Ave Right Lane Blocked  Last Updated At    ,"{'Interstate 295 West South', 'Exit 30'}"
2019-08-01 01:33:08,new  planned construction in duval on i-295 w south before buckman right lane blocked  last updated at    ,official,fl511_northeast,New  Planned construction in Duval on I-295 W south before Buckman right lane blocked  Last updated at    ,Florida,1,At New  Planned Construction At Duval At Interstate 295 West South Before Buckman Right Lane Blocked  Last Updated At    ,{'Interstate 295 West South'}
2019-08-01 01:23:15,new  disabled vehicle in duval on i-95 north at fuller warren right lane blocked  last updated at 09 22 38pm     ,official,fl511_northeast,New  Disabled vehicle in Duval on I-95 north at Fuller Warren right lane blocked  Last updated at 09 22 38PM     ,Florida,1,At New  Disabled Vehicle At Duval At Interstate 95 North At Fuller Warren Right Lane Blocked  Last Updated At 09 22 38Pm     ,"{'Interstate 95 North', 'Right Lane'}"
2019-08-01 01:20:07,updated  traffic congestion in duval on i-295 e north from before beach blvd to at exit 49 st johns bluff  last    ,official,fl511_northeast,Updated  Traffic congestion in Duval on I-295 E north from before Beach Blvd to at Exit 49 St Johns Bluff  Last    ,Florida,1,At Updated  Traffic Congestion At Duval At Interstate 295 East North From Before Beach Blvd To At Exit 49 St Johns Bluff  Last    ,"{'Exit 49', 'Johns Bluff  ', 'Interstate 295 East North', 'Before Beach Blvd'}"
2019-08-01 01:19:10,updated  traffic congestion in duval on i-95 north from beyond atlantic blvd to at fuller warren  last updated at    ,official,fl511_northeast,Updated  Traffic congestion in Duval on I-95 north from beyond Atlantic Blvd to at Fuller Warren  Last updated at    ,Florida,1,At Updated  Traffic Congestion At Duval At Interstate 95 North From Beyond Atlantic Blvd To At Fuller Warren  Last Updated At    ,"{'Fuller', 'Interstate 95 North', 'Warren', 'Beyond Atlantic Blvd'}"
2019-08-01 01:07:08,new  traffic congestion in duval on i-295 e north at exit 49 st johns bluff  last updated at 09 06 44pm  #fl511  ,official,fl511_northeast,New  Traffic congestion in Duval on I-295 E north at Exit 49 St Johns Bluff  Last updated at 09 06 44PM  #fl511  ,Florida,1,At New  Traffic Congestion At Duval At Interstate 295 East North At Exit 49 St Johns Bluff  Last Updated At 09 06 44Pm  #Fl511  ,"{'Interstate', 'East North'}"
2019-08-01 01:06:08,new  planned construction in duval on i-10 east at exit 343 us-301 left lane blocked  last updated at    ,official,fl511_northeast,New  Planned construction in Duval on I-10 east at Exit 343 US-301 left lane blocked  Last updated at    ,Florida,1,At New  Planned Construction At Duval At Interstate 10 East At Exit 343 Us-301 Left Lane Blocked  Last Updated At    ,"{'Interstate', 'Exit 343'}"
2019-08-01 01:03:09,updated  crash in duval on i-95 north at fuller warren 3 right lanes blocked  last updated at 09 02 11pm   ,official,fl511_northeast,Updated  Crash in Duval on I-95 north at Fuller Warren 3 right lanes blocked  Last updated at 09 02 11PM   ,Florida,1,At Updated  Crash At Duval At Interstate 95 North At Fuller Warren 3 Right Lanes Blocked  Last Updated At 09 02 11Pm   ,{'Interstate'}
2019-08-01 01:01:09,new  traffic congestion in duval on i-95 north at fuller warren  last updated at 09 00 30pm  #fl511  ,official,fl511_northeast,New  Traffic congestion in Duval on I-95 north at Fuller Warren  Last updated at 09 00 30PM  #fl511  ,Florida,1,At New  Traffic Congestion At Duval At Interstate 95 North At Fuller Warren  Last Updated At 09 00 30Pm  #Fl511  ,"{'Warren', 'Interstate 95 North'}"
2019-08-01 00:54:52,crews are responding to a traffic accident north bound on the fuller warren bridge    s4 is on scene advising multiple patients    ,official,JFRDJAX,Crews are responding to a traffic accident north bound on the Fuller Warren Bridge    S4 is on scene advising multiple patients    ,Florida,1,At Crews Are Responding To A Traffic Accident North Bound At The Fuller Warren Bridge    S4 Is At Scene Advising Multiple Patients    ,{'S4'}
2019-08-01 00:54:08,new  crash in duval on i-95 north at fuller warren 3 lanes blocked  for non-contiguous blocked lanes   last    ,official,fl511_northeast,New  Crash in Duval on I-95 north at Fuller Warren 3 lanes blocked  for non-contiguous blocked lanes   Last    ,Florida,1,At New  Crash At Duval At Interstate 95 North At Fuller Warren 3 Lanes Blocked  For Non-Contiguous Blocked Lanes   Last    ,"{'New  Crash At Duval', 'Interstate'}"
2019-08-01 00:51:08,new  planned construction in duval on i-95 north at atlantic blvd right lane blocked  last updated at    ,official,fl511_northeast,New  Planned construction in Duval on I-95 north at Atlantic Blvd right lane blocked  Last updated at    ,Florida,1,At New  Planned Construction At Duval At Interstate 95 North At Atlantic Blvd Right Lane Blocked  Last Updated At    ,"{'Interstate', 'Atlantic Blvd', ' '}"
2019-08-01 00:29:07,new  planned construction in duval on i-295 e north at exit 49 st johns bluff right lane blocked  last updated    ,official,fl511_northeast,New  Planned construction in Duval on I-295 E north at Exit 49 St Johns Bluff right lane blocked  Last updated    ,Florida,1,At New  Planned Construction At Duval At Interstate 295 East North At Exit 49 St Johns Bluff Right Lane Blocked  Last Updated    ,"{'Interstate', 'East North'}"
2019-08-01 00:23:11,new  planned construction in duval on us-90   beach blvd west at peach dr left lane blocked  last updated at    ,official,fl511_northeast,New  Planned construction in Duval on US-90   Beach Blvd west at Peach Dr left lane blocked  Last updated at    ,Florida,1,At New  Planned Construction At Duval At Us-90   Beach Blvd West At Peach Dr Left Lane Blocked  Last Updated At    ,"{'  Beach Blvd West', 'Peach Dr Left Lane'}"
2019-08-01 00:16:57,jacksonville baldwin  there is construction on us-301 in both directions with the left lane blocked  use caution    ,official,fl511_northeast,Jacksonville Baldwin  There is construction on US-301 in both directions with the left lane blocked  Use caution    ,Florida,1,At Jacksonville Baldwin  There Is Construction At Us-301 At Both Directions With The Left Lane Blocked  Use Caution    ,"{'Baldwin  ', 'Jacksonville'}"
2019-08-01 00:02:15,updated  planned construction in duval on sr-21   blanding blvd south at i-295 w 2 left lanes blocked  last    ,official,fl511_northeast,Updated  Planned construction in Duval on SR-21   Blanding Blvd south at I-295 W 2 left lanes blocked  Last    ,Florida,1,At Updated  Planned Construction At Duval At Sr-21   Blanding Blvd South At Interstate 295 West 2 Left Lanes Blocked  Last    ,{'Interstate 295 West 2 Left Lanes'}
2019-07-31 23:56:05,new  traffic congestion in duval on sr-21   blanding blvd south at i-295 w 2 left lanes blocked  last updated at    ,official,fl511_northeast,New  Traffic congestion in Duval on SR-21   Blanding Blvd south at I-295 W 2 left lanes blocked  Last updated at    ,Florida,1,At New  Traffic Congestion At Duval At Sr-21   Blanding Blvd South At Interstate 295 West 2 Left Lanes Blocked  Last Updated At    ,{'Interstate 295 West 2 Left Lanes'}
