date,text,type,username,tweet,state,road_closure,modified_text,location
2016-10-07 23:13:02+00:00,new  object on roadway in duval on i-295 w south ramp from exit 5 san jose on-ramp closed ,official,fl511_northeast,NEW  Object on roadway in Duval on I-295 W south ramp from Exit 5 San Jose on-ramp closed ,Florida,1,At New  Object At Roadway At Duval At Interstate 295 West South Ramp From Exit 5 San Jose On-Ramp Closed ,"{'Exit 5', 'San Jose', 'Interstate'}"
2016-10-07 23:13:02+00:00,update  object on roadway in duval on i-295 w north ramp to exit 10 us-17 off-ramp closed ,official,fl511_northeast,UPDATE  Object on roadway in Duval on I-295 W north ramp to Exit 10 US-17 off-ramp closed ,Florida,1,At Update  Object At Roadway At Duval At Interstate 295 West North Ramp To Exit 10 Us-17 Off-Ramp Closed ,{'Interstate 295 West North Ramp'}
2016-10-07 23:08:01+00:00,update  object on roadway in duval on i-295 w north ramp to exit 19 normandy blvd off-ramp closed ,official,fl511_northeast,UPDATE  Object on roadway in Duval on I-295 W north ramp to Exit 19 Normandy Blvd off-ramp closed ,Florida,1,At Update  Object At Roadway At Duval At Interstate 295 West North Ramp To Exit 19 Normandy Blvd Off-Ramp Closed ,"{'Interstate 295 West North Ramp', 'Normandy Blvd Off-Ramp'}"
2016-10-07 22:58:03+00:00,new  unconfirmed object on roadway in duval on i-295 e south ramp to exit 58 sr-9b right lane blocked ,official,fl511_northeast,NEW  Unconfirmed object on roadway in Duval on I-295 E south ramp to Exit 58 SR-9B right lane blocked ,Florida,1,At New  Unconfirmed Object At Roadway At Duval At Interstate 295 East South Ramp To Exit 58 Sr-9B Right Lane Blocked ,{'Interstate 295 East South Ramp'}
2016-10-07 21:53:12+00:00,update  crash in columbia on i-75 south at mm 412 left lane blocked ,official,fl511_northeast,UPDATE  Crash in Columbia on I-75 south at MM 412 left lane blocked ,Florida,1,At Update  Crash At Columbia At Interstate 75 South At Mm 412 Left Lane Blocked ,"{'Interstate 75 South', 'At Columbia', 'Mm 412 Left Lane'}"
2016-10-07 21:25:53+00:00,jacksonville  all lanes of i-295 sb north of lem turner are blocked due to a tree in the roadway  use caution in the area and seek   ,official,fl511_northeast,JACKSONVILLE  ALL LANES OF I-295 SB NORTH OF LEM TURNER ARE BLOCKED DUE TO A TREE IN THE ROADWAY  USE CAUTION IN THE AREA AND SEEK   ,Florida,1,At Jacksonville  All Lanes Of Interstate 295 Southboundnorth Of Lem Turner Are Blocked Due To A Tree In The Roadway  Use Caution In The Area And Seek   ,"{'The Roadway  Use Caution', 'Interstate 295 Southboundnorth Of Lem Turner', 'Jacksonville'}"
2016-10-07 21:23:00+00:00,new  crash in columbia on i-75 south at mm 412 left lane blocked ,official,fl511_northeast,NEW  Crash in Columbia on I-75 south at MM 412 left lane blocked ,Florida,1,At New  Crash At Columbia At Interstate 75 South At Mm 412 Left Lane Blocked ,"{'Interstate 75 South', 'Mm 412 Left Lane', 'New  Crash At Columbia'}"
2016-10-07 20:28:00+00:00,update  object on roadway in duval on i-295 w south at exit 32 lem turner all lanes blocked ,official,fl511_northeast,UPDATE  Object on roadway in Duval on I-295 W south at Exit 32 Lem Turner all lanes blocked ,Florida,1,At Update  Object At Roadway At Duval At Interstate 295 West South At Exit 32 Lem Turner All Lanes Blocked ,"{'Exit 32', 'Interstate 295 West South'}"
2016-10-07 20:25:33+00:00,jacksonville  all lanes of i-295 sb north of lem turner are blocked due to a tree in the roadway  use caution in the area and seek    ,official,fl511_northeast,JACKSONVILLE  ALL LANES OF I-295 SB NORTH OF LEM TURNER ARE BLOCKED DUE TO A TREE IN THE ROADWAY  USE CAUTION IN THE AREA AND SEEK    ,Florida,1,At Jacksonville  All Lanes Of Interstate 295 Southboundnorth Of Lem Turner Are Blocked Due To A Tree In The Roadway  Use Caution In The Area And Seek    ,"{'The Roadway  Use Caution', 'Interstate 295 Southboundnorth Of Lem Turner', 'Jacksonville'}"
2016-10-07 20:23:16+00:00,chiefland  all lanes in both directions of sr-320 at nw 70th ave are blocked due to downed power lines  use caution in the area and seek   ,official,fl511_northeast,CHIEFLAND  ALL LANES IN BOTH DIRECTIONS OF SR-320 AT NW 70TH AVE ARE BLOCKED DUE TO DOWNED POWER LINES  USE CAUTION IN THE AREA AND SEEK   ,Florida,1,At Chiefland  All Lanes In Both Directions Of Sr-320 At Nw 70Th Ave Are Blocked Due To Downed Power Lines  Use Caution In The Area And Seek   ,"{'Chiefland  All Lanes', 'Nw 70Th Ave Are Blocked Due To Downed Power Lines  '}"
2016-10-07 19:38:00+00:00,new  object on roadway in duval on i-295 w south at exit 32 lem turner all lanes blocked ,official,fl511_northeast,NEW  Object on roadway in Duval on I-295 W south at Exit 32 Lem Turner all lanes blocked ,Florida,1,At New  Object At Roadway At Duval At Interstate 295 West South At Exit 32 Lem Turner All Lanes Blocked ,"{'Exit 32', 'Interstate 295 West South'}"
2016-10-07 19:23:00+00:00,chiefland  all lanes in both directions of sr-320 at nw 70th ave are blocked due to downed power lines  use caution in the area and seek    ,official,fl511_northeast,CHIEFLAND  ALL LANES IN BOTH DIRECTIONS OF SR-320 AT NW 70TH AVE ARE BLOCKED DUE TO DOWNED POWER LINES  USE CAUTION IN THE AREA AND SEEK    ,Florida,1,At Chiefland  All Lanes In Both Directions Of Sr-320 At Nw 70Th Ave Are Blocked Due To Downed Power Lines  Use Caution In The Area And Seek    ,"{'Chiefland  All Lanes', 'Nw 70Th Ave Are Blocked Due To Downed Power Lines  '}"
2016-10-07 18:48:15+00:00,amelia island  the thomas j  shave jr  bridge on sr-200 at kingsley creek is closed in both directions due to severe weather  use   ,official,fl511_northeast,AMELIA ISLAND  THE THOMAS J  SHAVE JR  BRIDGE ON SR-200 AT KINGSLEY CREEK IS CLOSED IN BOTH DIRECTIONS DUE TO SEVERE WEATHER  USE   ,Florida,1,At Amelia Island  The Thomas J  Shave Jr  Bridge On Sr-200 At Kingsley Creek Is Closed In Both Directions Due To Severe Weather  Use   ,"{'Kingsley Creek', 'Amelia Island'}"
2016-10-07 18:42:58+00:00,amelia island  the thomas j  shave jr  bridge on sr-200 at kingsley creek is closed in both directions due to severe weather  use    ,official,fl511_northeast,AMELIA ISLAND  THE THOMAS J  SHAVE JR  BRIDGE ON SR-200 AT KINGSLEY CREEK IS CLOSED IN BOTH DIRECTIONS DUE TO SEVERE WEATHER  USE    ,Florida,1,At Amelia Island  The Thomas J  Shave Jr  Bridge On Sr-200 At Kingsley Creek Is Closed In Both Directions Due To Severe Weather  Use    ,"{'Kingsley Creek', 'Amelia Island'}"
2016-10-07 18:38:37+00:00,new  weather event in nassau on sr-200 west at kingsley creek all lanes blocked ,official,fl511_northeast,NEW  Weather event in Nassau on SR-200 west at Kingsley Creek all lanes blocked ,Florida,1,At New  Weather Event At Nassau At Sr-200 West At Kingsley Creek All Lanes Blocked ,{'Kingsley Creek All Lanes'}
2016-10-07 18:38:37+00:00,new  weather event in nassau on sr-200 east at kingsley creek all lanes blocked ,official,fl511_northeast,NEW  Weather event in Nassau on SR-200 east at Kingsley Creek all lanes blocked ,Florida,1,At New  Weather Event At Nassau At Sr-200 East At Kingsley Creek All Lanes Blocked ,{'Kingsley Creek'}
2016-10-07 16:48:00+00:00,new  disabled vehicle in duval on i-295 w north at buckman 2 right lanes blocked ,official,fl511_northeast,NEW  Disabled vehicle in Duval on I-295 W north at Buckman 2 right lanes blocked ,Florida,1,At New  Disabled Vehicle At Duval At Interstate 295 West North At Buckman 2 Right Lanes Blocked ,{'Interstate 295 West North'}
2016-10-07 16:47:58+00:00,new  crash in duval on i-95 south before i-295 w right lane blocked ,official,fl511_northeast,NEW  Crash in Duval on I-95 south before I-295 W right lane blocked ,Florida,1,At New  Crash At Duval At Interstate 95 South Before Interstate 295 West Right Lane Blocked ,"{'Interstate 95 South Before Interstate 295 West', 'New  Crash At Duval'}"
2016-10-07 16:02:58+00:00,jacksonville  all intracoastal waterway bridges are closed due to severe weather  please use caution ,official,fl511_northeast,JACKSONVILLE  ALL INTRACOASTAL WATERWAY BRIDGES ARE CLOSED DUE TO SEVERE WEATHER  PLEASE USE CAUTION ,Florida,1,At Jacksonville  All Intracoastal Waterway Bridges Are Closed Due To Severe Weather  Please Use Caution ,{'Jacksonville'}
2016-10-07 15:58:02+00:00,new  weather event in duval on sr-202   butler blvd east at intracoastal all lanes blocked ,official,fl511_northeast,NEW  Weather event in Duval on SR-202   Butler Blvd east at Intracoastal all lanes blocked ,Florida,1,At New  Weather Event At Duval At Sr-202   Butler Blvd East At Intracoastal All Lanes Blocked ,{'Blvd East'}
2016-10-07 15:58:02+00:00,new  weather event in duval on sr-202   butler blvd west at intracoastal all lanes blocked ,official,fl511_northeast,NEW  Weather event in Duval on SR-202   Butler Blvd west at Intracoastal all lanes blocked ,Florida,1,At New  Weather Event At Duval At Sr-202   Butler Blvd West At Intracoastal All Lanes Blocked ,{'Blvd West'}
2016-10-07 15:58:01+00:00,new  weather event in duval on wonderwood bridge west at intracoastal all lanes blocked ,official,fl511_northeast,NEW  Weather event in Duval on Wonderwood Bridge west at Intracoastal all lanes blocked ,Florida,1,At New  Weather Event At Duval At Wonderwood Bridge West At Intracoastal All Lanes Blocked ,{'Wonderwood Bridge West'}
2016-10-07 15:58:01+00:00,new  weather event in duval on wonderwood bridge east at intracoastal all lanes blocked ,official,fl511_northeast,NEW  Weather event in Duval on Wonderwood Bridge east at Intracoastal all lanes blocked ,Florida,1,At New  Weather Event At Duval At Wonderwood Bridge East At Intracoastal All Lanes Blocked ,{'Wonderwood Bridge'}
2016-10-07 15:58:00+00:00,new  weather event in duval on us-90   beach blvd west at intracoastal all lanes blocked ,official,fl511_northeast,NEW  Weather event in Duval on US-90   Beach Blvd west at Intracoastal all lanes blocked ,Florida,1,At New  Weather Event At Duval At Us-90   Beach Blvd West At Intracoastal All Lanes Blocked ,{'  Beach Blvd West'}
2016-10-07 15:58:00+00:00,new  weather event in duval on us-90   beach blvd east at intracoastal all lanes blocked ,official,fl511_northeast,NEW  Weather event in Duval on US-90   Beach Blvd east at Intracoastal all lanes blocked ,Florida,1,At New  Weather Event At Duval At Us-90   Beach Blvd East At Intracoastal All Lanes Blocked ,{'  Beach Blvd East'}
2016-10-07 15:12:59+00:00,jacksonville  the atlantic blvd intracoastal bridge is closed in both directions due to severe weather  please use caution ,official,fl511_northeast,JACKSONVILLE  THE ATLANTIC BLVD INTRACOASTAL BRIDGE IS CLOSED IN BOTH DIRECTIONS DUE TO SEVERE WEATHER  PLEASE USE CAUTION ,Florida,1,At Jacksonville  The Atlantic Blvd Intracoastal Bridge Is Closed In Both Directions Due To Severe Weather  Please Use Caution ,{'Jacksonville'}
2016-10-07 15:12:59+00:00,new  weather event in duval on sr-10   atlantic blvd west at intracoastal all lanes blocked ,official,fl511_northeast,NEW  Weather event in Duval on SR-10   Atlantic Blvd west at Intracoastal all lanes blocked ,Florida,1,At New  Weather Event At Duval At Sr-10   Atlantic Blvd West At Intracoastal All Lanes Blocked ,{'  Atlantic Blvd West'}
2016-10-07 15:12:58+00:00,new  weather event in duval on sr-10   atlantic blvd east at intracoastal all lanes blocked ,official,fl511_northeast,NEW  Weather event in Duval on SR-10   Atlantic Blvd east at Intracoastal all lanes blocked ,Florida,1,At New  Weather Event At Duval At Sr-10   Atlantic Blvd East At Intracoastal All Lanes Blocked ,{'  Atlantic Blvd East'}
2016-10-07 15:08:10+00:00,new  weather event in duval on i-295 e south at dames point all lanes blocked ,official,fl511_northeast,NEW  Weather event in Duval on I-295 E south at Dames Point all lanes blocked ,Florida,1,At New  Weather Event At Duval At Interstate 295 East South At Dames Point All Lanes Blocked ,"{'Interstate 295 East South', 'Dames Point'}"
2016-10-07 15:08:10+00:00,update  weather event in duval on i-295 e north at dames point all lanes blocked ,official,fl511_northeast,UPDATE  Weather event in Duval on I-295 E north at Dames Point all lanes blocked ,Florida,1,At Update  Weather Event At Duval At Interstate 295 East North At Dames Point All Lanes Blocked ,"{'Dames Point', 'Interstate'}"
2016-10-07 15:08:08+00:00,jacksonville  the dames point bridge is closed in both directions due to severe weather  please use caution ,official,fl511_northeast,JACKSONVILLE  THE DAMES POINT BRIDGE IS CLOSED IN BOTH DIRECTIONS DUE TO SEVERE WEATHER  PLEASE USE CAUTION ,Florida,1,At Jacksonville  The Dames Point Bridge Is Closed In Both Directions Due To Severe Weather  Please Use Caution ,{'Jacksonville'}
2016-10-07 14:57:59+00:00,new  disabled truck in duval on i-95 north ramp from exit 357 edgewood left shoulder blocked ,official,fl511_northeast,NEW  Disabled truck in Duval on I-95 north ramp from Exit 357 Edgewood left shoulder blocked ,Florida,1,At New  Disabled Truck At Duval At Interstate 95 North Ramp From Exit 357 Edgewood Left Shoulder Blocked ,{'Interstate 95 North Ramp From Exit 357 Edgewood Left Shoulder Blocked'}
2016-10-07 14:57:58+00:00,jacksonville  the dames point bridge and fuller warren are closed due to severe weather  please use caution ,official,fl511_northeast,JACKSONVILLE  THE DAMES POINT BRIDGE AND FULLER WARREN ARE CLOSED DUE TO SEVERE WEATHER  PLEASE USE CAUTION ,Florida,1,At Jacksonville  The Dames Point Bridge And Fuller Warren Are Closed Due To Severe Weather  Please Use Caution ,{'Jacksonville'}
2016-10-07 14:52:58+00:00,jacksonville  the dames point bridge is closed due to severe weather  please use caution ,official,fl511_northeast,JACKSONVILLE  THE DAMES POINT BRIDGE IS CLOSED DUE TO SEVERE WEATHER  PLEASE USE CAUTION ,Florida,1,At Jacksonville  The Dames Point Bridge Is Closed Due To Severe Weather  Please Use Caution ,{'Jacksonville'}
2016-10-07 14:52:58+00:00,new  weather event in duval on i-295 e north at dames point all lanes blocked ,official,fl511_northeast,NEW  Weather event in Duval on I-295 E north at Dames Point all lanes blocked ,Florida,1,At New  Weather Event At Duval At Interstate 295 East North At Dames Point All Lanes Blocked ,"{'Dames Point', 'Interstate'}"
2016-10-07 14:07:57+00:00,new  unconfirmed disabled vehicle in duval on i-295 w south before wilson blvd right shoulder blocked ,official,fl511_northeast,NEW  Unconfirmed disabled vehicle in Duval on I-295 W south before Wilson Blvd right shoulder blocked ,Florida,1,At New  Unconfirmed Disabled Vehicle At Duval At Interstate 295 West South Before Wilson Blvd Right Shoulder Blocked ,"{'Wilson Blvd', 'Interstate 295 West South'}"
2016-10-07 11:47:58+00:00,update  crash in duval on i-10 west ramp to exit 356 i-295 w off-ramp left lane blocked ,official,fl511_northeast,UPDATE  Crash in Duval on I-10 west ramp to Exit 356 I-295 W off-ramp left lane blocked ,Florida,1,At Update  Crash At Duval At Interstate 10 West Ramp To Exit 356 Interstate 295 West Off-Ramp Left Lane Blocked ,{'Interstate 10 West Ramp To Exit 356 Interstate 295 West Off-Ramp Left Lane Blocked'}
2016-10-07 10:13:01+00:00,update  crash in duval on i-95 south ramp to exit 348 us-1 off-ramp closed ,official,fl511_northeast,UPDATE  Crash in Duval on I-95 south ramp to Exit 348 US-1 off-ramp closed ,Florida,1,At Update  Crash At Duval At Interstate 95 South Ramp To Exit 348 Us-1 Off-Ramp Closed ,{'Interstate 95 South Ramp To Exit 348'}
2016-10-07 07:37:55+00:00,update  disabled vehicle in nassau on i-95 south at mm 375 right shoulder blocked ,official,fl511_northeast,UPDATE  Disabled vehicle in Nassau on I-95 south at MM 375 right shoulder blocked ,Florida,1,At Update  Disabled Vehicle At Nassau At Interstate 95 South At Mm 375 Right Shoulder Blocked ,"{'Mm 375 Right Shoulder', 'Interstate 95 South'}"
2016-10-07 07:12:55+00:00,new  unconfirmed disabled vehicle in nassau on i-95 south at mm 375 right shoulder blocked ,official,fl511_northeast,NEW  Unconfirmed disabled vehicle in Nassau on I-95 south at MM 375 right shoulder blocked ,Florida,1,At New  Unconfirmed Disabled Vehicle At Nassau At Interstate 95 South At Mm 375 Right Shoulder Blocked ,"{'Mm 375 Right Shoulder', 'Interstate 95 South'}"
2016-10-07 05:23:30+00:00,hawthorne  sr-20 at se hawthorne rd all lanes are blocked in both directions due to a crash  please use caution and seek an alternate    ,official,fl511_northeast,HAWTHORNE  SR-20 AT SE HAWTHORNE RD ALL LANES ARE BLOCKED IN BOTH DIRECTIONS DUE TO A CRASH  PLEASE USE CAUTION AND SEEK AN ALTERNATE    ,Florida,1,At Hawthorne  Sr-20 At Se Hawthorne Rd All Lanes Are Blocked In Both Directions Due To A Crash  Please Use Caution And Seek An Alternate    ,{'Hawthorne'}
2016-10-07 05:17:55+00:00,update  disabled vehicle in duval on i-295 w north at exit 17 wilson blvd right shoulder blocked ,official,fl511_northeast,UPDATE  Disabled vehicle in Duval on I-295 W north at Exit 17 Wilson Blvd right shoulder blocked ,Florida,1,At Update  Disabled Vehicle At Duval At Interstate 295 West North At Exit 17 Wilson Blvd Right Shoulder Blocked ,"{'Exit 17', 'Wilson Blvd', 'Interstate 295 West North'}"
2016-10-07 05:12:56+00:00,new  unconfirmed disabled vehicle in duval on i-295 w north before wilson blvd ,official,fl511_northeast,NEW  Unconfirmed disabled vehicle in Duval on I-295 W north before Wilson Blvd ,Florida,1,At New  Unconfirmed Disabled Vehicle At Duval At Interstate 295 West North Before Wilson Blvd ,"{'Wilson Blvd', 'Interstate 295 West North'}"
2016-10-07 02:13:10+00:00,hawthorne  sr-20 at se hawthorne rd all lanes are blocked in both directions due to a crash  please use caution and seek an alternate   ,official,fl511_northeast,HAWTHORNE  SR-20 AT SE HAWTHORNE RD ALL LANES ARE BLOCKED IN BOTH DIRECTIONS DUE TO A CRASH  PLEASE USE CAUTION AND SEEK AN ALTERNATE   ,Florida,1,At Hawthorne  Sr-20 At Se Hawthorne Rd All Lanes Are Blocked In Both Directions Due To A Crash  Please Use Caution And Seek An Alternate   ,{'Hawthorne'}
2016-10-07 02:07:55+00:00,hawthorne  sr-20 at se hawthorne rd all lanes are blocked in both directions due to a crash  please use caution and seek an alternate    ,official,fl511_northeast,HAWTHORNE  SR-20 AT SE HAWTHORNE RD ALL LANES ARE BLOCKED IN BOTH DIRECTIONS DUE TO A CRASH  PLEASE USE CAUTION AND SEEK AN ALTERNATE    ,Florida,1,At Hawthorne  Sr-20 At Se Hawthorne Rd All Lanes Are Blocked In Both Directions Due To A Crash  Please Use Caution And Seek An Alternate    ,{'Hawthorne'}
2016-10-07 02:02:55+00:00,update  traffic congestion in madison on i-10 west from before mm 267 to at mm 265 ,official,fl511_northeast,UPDATE  Traffic congestion in Madison on I-10 west from before MM 267 to at MM 265 ,Florida,1,At Update  Traffic Congestion At Madison At Interstate 10 West From Before Mm 267 To At Mm 265 ,"{'Before Mm 267', 'Interstate 10 West'}"
2016-10-07 01:43:16+00:00,new  traffic congestion in madison on i-10 west from before mm 267 to at mm 265 ,official,fl511_northeast,NEW  Traffic congestion in Madison on I-10 west from before MM 267 to at MM 265 ,Florida,1,At New  Traffic Congestion At Madison At Interstate 10 West From Before Mm 267 To At Mm 265 ,"{'Before Mm 267', 'Interstate 10 West'}"
2016-10-07 01:12:54+00:00,update  traffic congestion in suwannee on i-10 west from mm 273 to at mm 272 ,official,fl511_northeast,UPDATE  Traffic congestion in Suwannee on I-10 west from MM 273 to at MM 272 ,Florida,1,At Update  Traffic Congestion At Suwannee At Interstate 10 West From Mm 273 To At Mm 272 ,{'Interstate 10 West From Mm 273'}
2016-10-07 01:08:05+00:00,new  disabled vehicle in duval on i-10 west beyond hammond blvd right shoulder blocked ,official,fl511_northeast,NEW  Disabled vehicle in Duval on I-10 west beyond Hammond Blvd right shoulder blocked ,Florida,1,At New  Disabled Vehicle At Duval At Interstate 10 West Beyond Hammond Blvd Right Shoulder Blocked ,{'Interstate 10 West Beyond Hammond Blvd Right Shoulder Blocked'}
2016-10-07 00:52:55+00:00,new  disabled vehicle in duval on sr-202   butler blvd west beyond gate pkwy right shoulder blocked ,official,fl511_northeast,NEW  Disabled vehicle in Duval on SR-202   Butler Blvd west beyond Gate Pkwy right shoulder blocked ,Florida,1,At New  Disabled Vehicle At Duval At Sr-202   Butler Blvd West Beyond Gate Pkwy Right Shoulder Blocked ,{'Blvd West Beyond'}
2016-10-07 00:52:54+00:00,update  crash in duval on i-95 north ramp to exit 350 downtown 2 right lanes blocked ,official,fl511_northeast,UPDATE  Crash in Duval on I-95 north ramp to Exit 350 Downtown 2 right lanes blocked ,Florida,1,At Update  Crash At Duval At Interstate 95 North Ramp To Exit 350 Downtown 2 Right Lanes Blocked ,{'Interstate 95 North Ramp To Exit 350 Downtown 2'}
2016-10-07 00:27:54+00:00,update  disabled vehicle in suwannee on i-10 west at exit 283 us-129 ,official,fl511_northeast,UPDATE  Disabled vehicle in Suwannee on I-10 west at Exit 283 US-129 ,Florida,1,At Update  Disabled Vehicle At Suwannee At Interstate 10 West At Exit 283 Us-129 ,"{'Exit 283 Us-129', 'Interstate 10 West'}"
2016-10-07 00:22:54+00:00,update  crash in duval on i-95 north ramp to exit 350 downtown off-ramp left lane blocked 2 right lanes blocked ,official,fl511_northeast,UPDATE  Crash in Duval on I-95 north ramp to Exit 350 Downtown off-ramp left lane blocked 2 right lanes blocked ,Florida,1,At Update  Crash At Duval At Interstate 95 North Ramp To Exit 350 Downtown Off-Ramp Left Lane Blocked 2 Right Lanes Blocked ,"{'Interstate 95 North Ramp To Exit 350', 'Downtown Off-Ramp Left Lane'}"
2016-10-07 00:17:54+00:00,update  traffic congestion in suwannee on i-10 west from mm 279 to at mm 272 ,official,fl511_northeast,UPDATE  Traffic congestion in Suwannee on I-10 west from MM 279 to at MM 272 ,Florida,1,At Update  Traffic Congestion At Suwannee At Interstate 10 West From Mm 279 To At Mm 272 ,{'Interstate 10 West'}
2016-10-07 00:12:54+00:00,update  traffic congestion in suwannee on i-10 west from mm 287 to at exit 283 us-129 ,official,fl511_northeast,UPDATE  Traffic congestion in Suwannee on I-10 west from MM 287 to at Exit 283 US-129 ,Florida,1,At Update  Traffic Congestion At Suwannee At Interstate 10 West From Mm 287 To At Exit 283 Us-129 ,"{'Exit 283 Us-129', 'Interstate 10 West'}"
2016-10-07 00:07:57+00:00,new  traffic congestion in columbia on i-10 west from before mm 314 to at exit 303 us-441 ,official,fl511_northeast,NEW  Traffic congestion in Columbia on I-10 west from before MM 314 to at Exit 303 US-441 ,Florida,1,At New  Traffic Congestion At Columbia At Interstate 10 West From Before Mm 314 To At Exit 303 Us-441 ,"{'Before Mm 314', 'Exit 303', 'Interstate 10 West'}"
2016-10-07 00:07:57+00:00,update  crash in columbia on i-10 west at mm 305 left lane blocked ,official,fl511_northeast,UPDATE  Crash in Columbia on I-10 west at MM 305 left lane blocked ,Florida,1,At Update  Crash At Columbia At Interstate 10 West At Mm 305 Left Lane Blocked ,"{'At Columbia', 'Interstate 10 West'}"
2016-10-07 00:07:56+00:00,update  crash in duval on i-95 north ramp to exit 350 downtown off-ramp left lane blocked right lane blocked ,official,fl511_northeast,UPDATE  Crash in Duval on I-95 north ramp to Exit 350 Downtown off-ramp left lane blocked right lane blocked ,Florida,1,At Update  Crash At Duval At Interstate 95 North Ramp To Exit 350 Downtown Off-Ramp Left Lane Blocked Right Lane Blocked ,"{'Downtown Off-Ramp Left Lane Blocked Right Lane', 'Interstate 95 North Ramp To Exit 350'}"
2016-10-07 00:07:55+00:00,update  traffic congestion in columbia on i-10 west from mm 313 to at exit 303 us-441 ,official,fl511_northeast,UPDATE  Traffic congestion in Columbia on I-10 west from MM 313 to at Exit 303 US-441 ,Florida,1,At Update  Traffic Congestion At Columbia At Interstate 10 West From Mm 313 To At Exit 303 Us-441 ,"{'Interstate 10 West From Mm 313', 'Exit 303'}"
2016-10-06 23:58:07+00:00,update  crash in duval on i-95 north at exit 358 heckscher 2 left lanes blocked ,official,fl511_northeast,UPDATE  Crash in Duval on I-95 north at Exit 358 Heckscher 2 left lanes blocked ,Florida,1,At Update  Crash At Duval At Interstate 95 North At Exit 358 Heckscher 2 Left Lanes Blocked ,{'Interstate 95 North At Exit 358'}
2016-10-06 23:58:06+00:00,update  crash in duval on i-95 north ramp to exit 350 downtown right lane blocked ,official,fl511_northeast,UPDATE  Crash in Duval on I-95 north ramp to Exit 350 Downtown right lane blocked ,Florida,1,At Update  Crash At Duval At Interstate 95 North Ramp To Exit 350 Downtown Right Lane Blocked ,{'Interstate 95 North Ramp To Exit 350 Downtown Right Lane Blocked'}
2016-10-06 23:58:04+00:00,update  traffic congestion in columbia on i-10 west from mm 309 to at mm 298 ,official,fl511_northeast,UPDATE  Traffic congestion in Columbia on I-10 west from MM 309 to at MM 298 ,Florida,1,At Update  Traffic Congestion At Columbia At Interstate 10 West From Mm 309 To At Mm 298 ,{'Interstate 10 West From Mm'}
2016-10-06 23:53:05+00:00,new  disabled vehicle in duval on i-95 north at exit 358 heckscher 2 left lanes blocked ,official,fl511_northeast,NEW  Disabled vehicle in Duval on I-95 north at Exit 358 Heckscher 2 left lanes blocked ,Florida,1,At New  Disabled Vehicle At Duval At Interstate 95 North At Exit 358 Heckscher 2 Left Lanes Blocked ,{'Interstate 95 North At Exit 358 Heckscher 2 Left Lanes Blocked'}
2016-10-06 23:47:55+00:00,new  crash in duval on i-95 north ramp to exit 350 downtown 2 right lanes blocked ,official,fl511_northeast,NEW  Crash in Duval on I-95 north ramp to Exit 350 Downtown 2 right lanes blocked ,Florida,1,At New  Crash At Duval At Interstate 95 North Ramp To Exit 350 Downtown 2 Right Lanes Blocked ,"{'Interstate 95 North Ramp To Exit 350 Downtown 2', 'New  Crash At Duval'}"
2016-10-06 23:43:16+00:00,new  disabled vehicle in duval on i-95 south at exit 344 butler right shoulder blocked ,official,fl511_northeast,NEW  Disabled vehicle in Duval on I-95 south at Exit 344 Butler right shoulder blocked ,Florida,1,At New  Disabled Vehicle At Duval At Interstate 95 South At Exit 344 Butler Right Shoulder Blocked ,"{'Interstate 95 South', 'Exit 344'}"
2016-10-06 23:32:55+00:00,new  traffic congestion in columbia on i-10 west from mm 309 to at mm 298 ,official,fl511_northeast,NEW  Traffic congestion in Columbia on I-10 west from MM 309 to at MM 298 ,Florida,1,At New  Traffic Congestion At Columbia At Interstate 10 West From Mm 309 To At Mm 298 ,{'Interstate 10 West From Mm'}
2016-10-06 23:28:05+00:00,update  traffic congestion in suwannee on i-10 west from exit 292 cr-137 to at mm 272 ,official,fl511_northeast,UPDATE  Traffic congestion in Suwannee on I-10 west from Exit 292 CR-137 to at MM 272 ,Florida,1,At Update  Traffic Congestion At Suwannee At Interstate 10 West From Exit 292 Cr-137 To At Mm 272 ,{'Interstate 10 West From'}
2016-10-06 23:17:53+00:00,update  traffic congestion in duval on i-10 west beyond us-301 ,official,fl511_northeast,UPDATE  Traffic congestion in Duval on I-10 west beyond US-301 ,Florida,1,At Update  Traffic Congestion At Duval At Interstate 10 West Beyond Us-301 ,{'Interstate 10 West Beyond Us-301'}
2016-10-06 23:12:55+00:00,new  crash in duval on i-295 e north at exit 42 heckscher left lane blocked ,official,fl511_northeast,NEW  Crash in Duval on I-295 E north at Exit 42 Heckscher left lane blocked ,Florida,1,At New  Crash At Duval At Interstate 295 East North At Exit 42 Heckscher Left Lane Blocked ,"{'East North', 'Interstate', 'New  Crash At Duval'}"
2016-10-06 23:08:06+00:00,new  disabled truck in duval on i-295 w north beyond pritchard rd right shoulder blocked ,official,fl511_northeast,NEW  Disabled truck in Duval on I-295 W north beyond Pritchard Rd right shoulder blocked ,Florida,1,At New  Disabled Truck At Duval At Interstate 295 West North Beyond Pritchard Rd Right Shoulder Blocked ,{'Interstate 295 West North Beyond Pritchard Rd'}
2016-10-06 22:28:06+00:00,new  disabled vehicle in duval on i-295 w south before us-17 right shoulder blocked ,official,fl511_northeast,NEW  Disabled vehicle in Duval on I-295 W south before US-17 right shoulder blocked ,Florida,1,At New  Disabled Vehicle At Duval At Interstate 295 West South Before Us-17 Right Shoulder Blocked ,{'Interstate 295 West South'}
